xco,yco,ensemble,duration1_1980,duration1_2080,duration2_1980,duration2_2080,duration3_1980,duration3_2080,duration4_1980,duration4_2080,duration5_1980,duration5_2080,duration6_1980,duration6_2080,duration7_1980,duration7_2080,duration8_1980,duration8_2080,duration9_1980,duration9_2080
58,106,01,91645.0,89268.0,36424.0,34222.0,19693.0,18585.0,11082.0,10747.0,6549.0,6322.0,3937.0,3728.0,2400.0,2232.0,1412.0,1389.0,875.0,771.0
58,108,01,93137.0,93711.0,36862.0,36213.0,20317.0,19611.0,11745.0,11704.0,6901.0,6687.0,4154.0,4294.0,2583.0,2627.0,1660.0,1539.0,999.0,953.0
58,110,01,88566.0,88367.0,37379.0,33940.0,19515.0,18407.0,11089.0,10478.0,6322.0,6082.0,3916.0,3556.0,2304.0,2193.0,1408.0,1361.0,835.0,807.0
58,112,01,84521.0,94323.0,35206.0,35576.0,18481.0,19137.0,10383.0,10804.0,5894.0,6135.0,3521.0,3770.0,2128.0,2240.0,1266.0,1311.0,802.0,834.0
58,114,01,89632.0,85439.0,37836.0,33727.0,19641.0,17328.0,10750.0,9325.0,6229.0,5275.0,3570.0,3202.0,2101.0,1846.0,1292.0,1170.0,808.0,672.0
58,116,01,83349.0,90499.0,35593.0,36176.0,18026.0,18647.0,9931.0,10038.0,5608.0,5671.0,3258.0,3258.0,2014.0,1943.0,1190.0,1112.0,703.0,723.0
58,118,01,84554.0,107836.0,36036.0,43113.0,18799.0,21949.0,10148.0,12078.0,5632.0,6761.0,3196.0,3870.0,1924.0,2280.0,1164.0,1402.0,694.0,860.0
58,120,01,89760.0,77030.0,35862.0,32261.0,17212.0,15845.0,9315.0,8529.0,4986.0,4546.0,2840.0,2537.0,1646.0,1546.0,993.0,895.0,574.0,471.0
58,122,01,92076.0,97646.0,42506.0,43124.0,21330.0,21966.0,11634.0,11777.0,6457.0,6386.0,3483.0,3636.0,1989.0,2098.0,1118.0,1163.0,703.0,688.0
58,124,01,97812.0,111053.0,37044.0,47198.0,19050.0,25160.0,10063.0,13477.0,5756.0,7503.0,3363.0,4438.0,1859.0,2453.0,1058.0,1464.0,615.0,786.0
58,126,01,121223.0,127966.0,49445.0,50526.0,21246.0,21938.0,9981.0,10046.0,4723.0,4819.0,2331.0,2388.0,1198.0,1190.0,651.0,596.0,347.0,275.0
58,177,01,124420.0,92757.0,53818.0,42196.0,24233.0,19033.0,11704.0,9310.0,5814.0,4539.0,3004.0,2348.0,1756.0,1298.0,979.0,730.0,568.0,410.0
58,179,01,123555.0,107130.0,52487.0,44921.0,23840.0,23095.0,11866.0,12327.0,6379.0,6480.0,3437.0,3551.0,1754.0,1936.0,992.0,1020.0,525.0,598.0
58,181,01,125388.0,108042.0,55332.0,47637.0,28259.0,23883.0,14396.0,12250.0,7657.0,6246.0,3943.0,3218.0,2101.0,1710.0,1151.0,862.0,604.0,502.0
58,183,01,117235.0,132751.0,45739.0,53424.0,21137.0,24167.0,10543.0,12143.0,5452.0,6119.0,2845.0,3143.0,1569.0,1569.0,853.0,896.0,500.0,504.0
59,106,01,83738.0,77047.0,33973.0,30079.0,18478.0,16607.0,10401.0,9485.0,6420.0,5503.0,3946.0,3369.0,2441.0,2106.0,1538.0,1357.0,1030.0,845.0
59,108,01,93556.0,91829.0,35539.0,33936.0,19365.0,18711.0,11238.0,10718.0,6498.0,6371.0,3923.0,3857.0,2345.0,2204.0,1398.0,1490.0,849.0,834.0
59,110,01,96630.0,98953.0,37710.0,34683.0,21304.0,19995.0,12240.0,11576.0,7081.0,6692.0,4109.0,3912.0,2363.0,2307.0,1439.0,1355.0,851.0,786.0
59,112,01,82171.0,77163.0,35411.0,30121.0,17991.0,15404.0,9679.0,8170.0,5113.0,4656.0,2881.0,2454.0,1580.0,1333.0,941.0,785.0,518.0,428.0
59,114,01,93830.0,92143.0,38383.0,34913.0,20327.0,18944.0,11285.0,10750.0,6628.0,6210.0,3808.0,3638.0,2268.0,2170.0,1366.0,1295.0,801.0,788.0
59,116,01,84847.0,78575.0,34646.0,31191.0,17575.0,15654.0,9618.0,8449.0,5281.0,4795.0,3133.0,2703.0,1842.0,1647.0,1038.0,991.0,694.0,589.0
59,118,01,83160.0,99947.0,31308.0,37713.0,16199.0,19931.0,9067.0,10998.0,5144.0,6472.0,2973.0,3831.0,1798.0,2125.0,1007.0,1275.0,634.0,702.0
59,120,01,97552.0,106539.0,40661.0,44101.0,20041.0,23940.0,11055.0,13103.0,6067.0,7361.0,3478.0,4191.0,2034.0,2352.0,1121.0,1364.0,688.0,787.0
59,122,01,103898.0,137707.0,46746.0,56165.0,25059.0,29068.0,13621.0,16245.0,7858.0,9292.0,4453.0,5295.0,2615.0,3035.0,1578.0,1821.0,872.0,1081.0
59,124,01,98091.0,101916.0,43422.0,40839.0,20895.0,19467.0,11332.0,10347.0,6587.0,5926.0,3820.0,3437.0,2157.0,1993.0,1078.0,1016.0,464.0,484.0
59,126,01,130288.0,178763.0,61682.0,70488.0,26889.0,30386.0,12176.0,13635.0,6004.0,6289.0,2904.0,3029.0,1390.0,1427.0,711.0,732.0,374.0,392.0
59,156,01,175857.0,143672.0,66226.0,55753.0,31406.0,27965.0,15693.0,14739.0,8327.0,8007.0,4431.0,4480.0,2390.0,2469.0,1388.0,1489.0,775.0,860.0
59,180,01,115032.0,115249.0,48372.0,48322.0,22113.0,24752.0,10933.0,12939.0,5599.0,6959.0,2927.0,3970.0,1545.0,2190.0,882.0,1260.0,488.0,715.0
59,182,01,116991.0,133795.0,49405.0,57725.0,22352.0,28975.0,10314.0,15305.0,4937.0,8404.0,2414.0,4758.0,1199.0,2742.0,619.0,1559.0,301.0,919.0
60,103,01,89866.0,91223.0,32870.0,34810.0,17509.0,18927.0,10237.0,11556.0,5884.0,6941.0,3613.0,4378.0,2186.0,2769.0,1293.0,1751.0,798.0,1085.0
60,105,01,91538.0,110668.0,35222.0,41880.0,18874.0,22745.0,11213.0,13502.0,6724.0,8582.0,4286.0,5689.0,2681.0,3698.0,1651.0,2472.0,1087.0,1711.0
60,107,01,87019.0,68480.0,33155.0,25681.0,18019.0,14151.0,10326.0,8230.0,6102.0,5030.0,3706.0,3038.0,2222.0,1846.0,1329.0,1094.0,811.0,683.0
60,109,01,85876.0,79534.0,34822.0,29730.0,18296.0,16097.0,9920.0,8931.0,5624.0,5132.0,3216.0,2881.0,1867.0,1685.0,1085.0,986.0,648.0,571.0
60,111,01,102817.0,98348.0,38913.0,34158.0,21141.0,18444.0,12134.0,10812.0,7289.0,6320.0,4360.0,3924.0,2677.0,2333.0,1697.0,1485.0,1030.0,908.0
60,113,01,93177.0,86476.0,37426.0,31972.0,19383.0,15929.0,10395.0,8794.0,5885.0,4968.0,3364.0,2853.0,1996.0,1702.0,1190.0,945.0,672.0,535.0
60,115,01,87188.0,109146.0,36699.0,41707.0,19360.0,21470.0,10442.0,11992.0,6170.0,6696.0,3557.0,3866.0,2014.0,2283.0,1184.0,1311.0,685.0,834.0
60,117,01,94291.0,111313.0,40090.0,45291.0,20878.0,23696.0,11414.0,12855.0,6457.0,7304.0,3725.0,4282.0,2149.0,2515.0,1197.0,1522.0,714.0,831.0
60,119,01,99959.0,108147.0,42095.0,44258.0,21457.0,22598.0,11606.0,12470.0,6386.0,7040.0,3433.0,3809.0,2057.0,2192.0,1083.0,1177.0,622.0,661.0
60,121,01,93216.0,98586.0,39062.0,40703.0,19799.0,20382.0,10487.0,10980.0,5892.0,5986.0,3348.0,3398.0,1913.0,1928.0,1173.0,1218.0,674.0,690.0
60,123,01,105997.0,98781.0,45905.0,42389.0,21812.0,20461.0,10630.0,10222.0,5406.0,5015.0,2691.0,2582.0,1351.0,1221.0,686.0,614.0,332.0,298.0
60,125,01,91289.0,92956.0,38666.0,38192.0,17680.0,17311.0,8366.0,8119.0,3899.0,3725.0,1933.0,1862.0,924.0,862.0,449.0,453.0,255.0,225.0
60,127,01,136392.0,192749.0,56876.0,69668.0,23818.0,27156.0,10167.0,11317.0,4497.0,4796.0,2032.0,2262.0,987.0,1040.0,510.0,545.0,257.0,242.0
60,157,01,161599.0,90505.0,67442.0,38563.0,30161.0,19692.0,15143.0,10261.0,7650.0,5238.0,4242.0,2973.0,2368.0,1616.0,1311.0,913.0,812.0,518.0
60,186,01,151630.0,124435.0,62909.0,50809.0,28045.0,22409.0,12998.0,11388.0,6245.0,6438.0,3060.0,3734.0,1589.0,2168.0,876.0,1406.0,433.0,897.0
60,191,01,195684.0,137243.0,87176.0,55703.0,40076.0,26873.0,17535.0,12824.0,7559.0,5985.0,3334.0,2881.0,1584.0,1510.0,836.0,890.0,552.0,594.0
60,193,01,151341.0,84793.0,60876.0,33965.0,27607.0,16902.0,12034.0,7832.0,5210.0,3415.0,2435.0,1540.0,1237.0,772.0,712.0,421.0,443.0,313.0
61,103,01,72488.0,86572.0,24657.0,31771.0,13316.0,17533.0,7757.0,10711.0,4629.0,6690.0,2887.0,4282.0,1797.0,2849.0,1106.0,1771.0,643.0,1162.0
61,105,01,100539.0,104923.0,37459.0,42063.0,20574.0,23834.0,12048.0,14270.0,7118.0,8781.0,4463.0,5485.0,2799.0,3455.0,1825.0,2251.0,1154.0,1488.0
61,107,01,85374.0,101051.0,32273.0,37293.0,17418.0,20401.0,9896.0,11835.0,5956.0,6964.0,3443.0,4072.0,2083.0,2457.0,1238.0,1497.0,811.0,853.0
61,109,01,85942.0,82713.0,32065.0,29909.0,16958.0,16041.0,9564.0,8901.0,5372.0,5162.0,3092.0,2878.0,1816.0,1711.0,1013.0,969.0,581.0,590.0
61,111,01,99191.0,102208.0,39819.0,35913.0,20181.0,18479.0,11199.0,10074.0,6329.0,5654.0,3504.0,3304.0,2058.0,1792.0,1192.0,1062.0,690.0,666.0
61,113,01,86272.0,97806.0,34034.0,34398.0,17519.0,17591.0,9604.0,9923.0,5455.0,5512.0,3158.0,3279.0,1933.0,1910.0,1103.0,1139.0,669.0,704.0
61,115,01,91369.0,108474.0,37898.0,40636.0,19052.0,19962.0,10320.0,10486.0,5572.0,5842.0,3126.0,3228.0,1772.0,1869.0,902.0,975.0,544.0,584.0
61,117,01,83601.0,93346.0,32553.0,34349.0,16960.0,17977.0,9628.0,9868.0,5432.0,5732.0,3096.0,3315.0,1776.0,1934.0,1022.0,1068.0,583.0,607.0
61,119,01,93925.0,81023.0,39285.0,32655.0,19371.0,15734.0,10352.0,8677.0,5854.0,4902.0,3230.0,2836.0,1903.0,1623.0,1072.0,871.0,607.0,519.0
61,121,01,92587.0,104603.0,39624.0,43544.0,20149.0,21628.0,10379.0,11334.0,5698.0,6071.0,2996.0,3281.0,1662.0,1724.0,871.0,996.0,443.0,466.0
61,123,01,92675.0,88611.0,40579.0,34771.0,18901.0,15749.0,8862.0,7541.0,4355.0,3596.0,2275.0,1902.0,1171.0,947.0,623.0,498.0,362.0,269.0
61,125,01,101788.0,89897.0,44045.0,36416.0,20716.0,17502.0,9867.0,8343.0,4991.0,4304.0,2586.0,2288.0,1311.0,1087.0,702.0,588.0,352.0,298.0
61,127,01,155768.0,212600.0,60151.0,89707.0,26387.0,39629.0,11887.0,17563.0,5459.0,7823.0,2541.0,3652.0,1232.0,1694.0,576.0,840.0,276.0,372.0
61,184,01,149333.0,91942.0,64552.0,36520.0,31377.0,17264.0,16667.0,9378.0,9123.0,5275.0,5241.0,3125.0,3064.0,1823.0,1796.0,1174.0,1125.0,727.0
61,186,01,116000.0,109608.0,48674.0,44942.0,23514.0,21130.0,10657.0,11042.0,4903.0,5836.0,2276.0,3426.0,1041.0,2034.0,590.0,1235.0,387.0,906.0
61,189,01,147499.0,113540.0,61246.0,45197.0,28724.0,21179.0,14261.0,10474.0,7248.0,5474.0,3813.0,2831.0,1891.0,1553.0,1086.0,884.0,569.0,506.0
61,191,01,118096.0,110889.0,52687.0,50364.0,23142.0,23766.0,10914.0,11447.0,5345.0,5502.0,2682.0,2807.0,1384.0,1446.0,763.0,746.0,436.0,416.0
61,193,01,136042.0,91208.0,58821.0,35706.0,28122.0,16885.0,12524.0,7944.0,5534.0,3714.0,2479.0,1933.0,1271.0,1061.0,677.0,673.0,432.0,445.0
61,195,01,176447.0,181273.0,72797.0,77825.0,31050.0,35149.0,13500.0,16774.0,5960.0,8369.0,2676.0,4262.0,1364.0,2151.0,612.0,1206.0,288.0,633.0
62,103,01,78944.0,79023.0,25620.0,28654.0,13502.0,15579.0,7814.0,9475.0,4704.0,6071.0,2921.0,3818.0,1861.0,2450.0,1150.0,1667.0,710.0,1033.0
62,105,01,92396.0,85358.0,34125.0,32718.0,19883.0,18971.0,11961.0,12058.0,7225.0,7750.0,4430.0,4964.0,2679.0,3100.0,1648.0,1971.0,978.0,1287.0
62,107,01,84589.0,89184.0,30548.0,31114.0,17544.0,18007.0,10152.0,11153.0,5888.0,6668.0,3421.0,4318.0,1888.0,2547.0,1128.0,1548.0,634.0,960.0
62,109,01,87253.0,75220.0,31875.0,27219.0,18091.0,15276.0,10380.0,9182.0,6169.0,5367.0,3692.0,3059.0,1994.0,1781.0,1176.0,1028.0,608.0,591.0
62,111,01,99480.0,81906.0,40207.0,28589.0,20729.0,14914.0,11561.0,8225.0,6482.0,4642.0,3706.0,2602.0,2175.0,1537.0,1201.0,897.0,711.0,537.0
62,113,01,129722.0,142126.0,49051.0,52119.0,26884.0,27897.0,15842.0,16068.0,9202.0,9428.0,5462.0,5632.0,3253.0,3147.0,1875.0,1832.0,1092.0,1048.0
62,115,01,108883.0,103568.0,38968.0,35914.0,21584.0,19461.0,12535.0,11256.0,7317.0,6586.0,4242.0,3888.0,2429.0,2283.0,1366.0,1224.0,808.0,724.0
62,117,01,99565.0,103131.0,39449.0,38323.0,19371.0,19099.0,10379.0,9983.0,5745.0,5490.0,3160.0,3108.0,1671.0,1714.0,949.0,918.0,555.0,495.0
62,119,01,94439.0,112818.0,37749.0,43154.0,19345.0,22228.0,10375.0,11788.0,5834.0,6549.0,3224.0,3655.0,1814.0,2030.0,922.0,1128.0,529.0,606.0
62,121,01,85229.0,86378.0,34194.0,33122.0,16482.0,16283.0,8545.0,8363.0,4612.0,4478.0,2557.0,2570.0,1334.0,1298.0,741.0,758.0,393.0,403.0
62,123,01,118798.0,126267.0,51669.0,49318.0,25869.0,25219.0,13029.0,12862.0,6804.0,6621.0,3354.0,3314.0,1736.0,1714.0,874.0,900.0,444.0,444.0
62,125,01,115236.0,114038.0,51509.0,44586.0,25194.0,21897.0,12336.0,10917.0,6348.0,5569.0,3289.0,2909.0,1638.0,1378.0,867.0,755.0,412.0,403.0
62,127,01,116625.0,187505.0,51956.0,84546.0,22646.0,39113.0,10298.0,18235.0,4784.0,8539.0,2387.0,3882.0,1152.0,1975.0,585.0,915.0,294.0,510.0
62,185,01,123695.0,99168.0,51769.0,38250.0,24048.0,17371.0,11592.0,9363.0,5719.0,5364.0,2894.0,3303.0,1443.0,1989.0,735.0,1235.0,430.0,801.0
62,187,01,128700.0,119098.0,56619.0,52054.0,26959.0,24564.0,12640.0,12533.0,5525.0,6385.0,2518.0,3396.0,1358.0,1996.0,792.0,1389.0,512.0,1031.0
62,189,01,151378.0,107942.0,67539.0,45062.0,33492.0,23581.0,17347.0,12932.0,8728.0,7452.0,4439.0,4116.0,2270.0,2535.0,1124.0,1418.0,566.0,778.0
62,191,01,126935.0,119815.0,58083.0,52862.0,27948.0,24676.0,12655.0,11785.0,5481.0,5818.0,2431.0,2927.0,1247.0,1587.0,667.0,928.0,322.0,579.0
62,193,01,143831.0,124935.0,67735.0,56960.0,29938.0,26762.0,12705.0,12332.0,5230.0,5764.0,2260.0,2813.0,1152.0,1558.0,601.0,909.0,413.0,656.0
62,195,01,156979.0,113703.0,63790.0,47127.0,26214.0,19668.0,10840.0,8419.0,4529.0,3989.0,1963.0,1883.0,950.0,880.0,452.0,483.0,214.0,270.0
63,103,01,88638.0,81949.0,29139.0,28254.0,15621.0,15096.0,9314.0,9149.0,5886.0,6026.0,3839.0,4070.0,2604.0,2869.0,1770.0,2010.0,1164.0,1311.0
63,105,01,91242.0,88520.0,32664.0,31087.0,18720.0,18022.0,11507.0,11241.0,6967.0,7226.0,4240.0,4742.0,2517.0,3077.0,1557.0,1918.0,886.0,1195.0
63,107,01,85235.0,80777.0,33372.0,30567.0,18632.0,16896.0,10330.0,9775.0,6153.0,6026.0,3583.0,3810.0,2129.0,2291.0,1316.0,1514.0,831.0,977.0
63,109,01,90856.0,83145.0,35639.0,29975.0,19373.0,16745.0,11294.0,9723.0,6685.0,5701.0,3961.0,3446.0,2275.0,1826.0,1340.0,1103.0,718.0,635.0
63,111,01,100551.0,114786.0,36358.0,40547.0,19547.0,22161.0,11164.0,12481.0,6355.0,7365.0,3590.0,4228.0,1932.0,2367.0,1176.0,1405.0,649.0,727.0
63,113,01,102924.0,143102.0,39019.0,52927.0,19830.0,26839.0,10597.0,14154.0,6043.0,7480.0,3606.0,4280.0,2125.0,2387.0,1255.0,1266.0,764.0,728.0
63,115,01,116355.0,128340.0,47164.0,52418.0,24253.0,26799.0,13420.0,13918.0,7463.0,7327.0,4118.0,3960.0,2453.0,2116.0,1224.0,1073.0,766.0,598.0
63,117,01,82572.0,95887.0,33349.0,38589.0,17046.0,20054.0,9347.0,11003.0,5215.0,6128.0,2934.0,3379.0,1598.0,1881.0,915.0,1014.0,457.0,560.0
63,119,01,98387.0,99142.0,38606.0,36875.0,21155.0,19645.0,11835.0,10930.0,6486.0,6070.0,3436.0,3465.0,1890.0,1795.0,1033.0,967.0,509.0,465.0
63,121,01,106368.0,121858.0,44090.0,47297.0,22250.0,23696.0,12001.0,12636.0,6666.0,7069.0,3673.0,4006.0,2117.0,2178.0,1154.0,1228.0,652.0,691.0
63,123,01,99888.0,109310.0,42011.0,44356.0,21081.0,21603.0,10624.0,11094.0,5558.0,5738.0,2707.0,2924.0,1440.0,1442.0,720.0,729.0,370.0,353.0
63,125,01,103668.0,118991.0,45009.0,48381.0,21808.0,23249.0,11057.0,11552.0,5573.0,5877.0,2879.0,3088.0,1461.0,1545.0,767.0,837.0,414.0,396.0
63,127,01,117186.0,133514.0,50380.0,57146.0,21711.0,26975.0,9693.0,12465.0,4550.0,5900.0,2272.0,2929.0,1123.0,1505.0,571.0,795.0,313.0,406.0
63,158,01,127358.0,108537.0,50501.0,45597.0,22668.0,23843.0,11031.0,12475.0,5689.0,6442.0,2969.0,3508.0,1587.0,1984.0,891.0,1105.0,539.0,622.0
63,186,01,122130.0,78622.0,51662.0,31905.0,23920.0,14444.0,11180.0,7446.0,5280.0,4015.0,2651.0,2325.0,1297.0,1405.0,648.0,823.0,348.0,500.0
63,188,01,103664.0,121548.0,44866.0,50655.0,21769.0,24636.0,10992.0,12638.0,5763.0,6467.0,2943.0,3329.0,1579.0,1741.0,807.0,861.0,466.0,474.0
63,190,01,89792.0,71290.0,42015.0,32255.0,18422.0,15054.0,8557.0,7103.0,4243.0,3752.0,2310.0,1930.0,1271.0,1095.0,672.0,615.0,417.0,357.0
63,192,01,115708.0,88359.0,51056.0,39509.0,22556.0,18588.0,10272.0,9164.0,4739.0,4600.0,2247.0,2438.0,1077.0,1354.0,501.0,683.0,236.0,376.0
63,194,01,121118.0,122055.0,48437.0,51042.0,21496.0,24374.0,8923.0,11586.0,3606.0,5173.0,1420.0,2292.0,627.0,1104.0,233.0,551.0,129.0,317.0
64,104,01,92531.0,68019.0,30528.0,22532.0,16119.0,11298.0,9392.0,6640.0,5713.0,4162.0,3765.0,2790.0,2434.0,1798.0,1482.0,1175.0,976.0,789.0
64,106,01,82467.0,56577.0,31277.0,21573.0,16625.0,10918.0,9621.0,6382.0,5574.0,4030.0,3290.0,2615.0,2132.0,1604.0,1328.0,1102.0,853.0,765.0
64,108,01,91220.0,94448.0,32982.0,34448.0,19186.0,20188.0,11393.0,12364.0,6835.0,7464.0,4010.0,4480.0,2376.0,2638.0,1444.0,1598.0,762.0,942.0
64,110,01,78439.0,76575.0,28836.0,27717.0,15355.0,15686.0,8328.0,8701.0,4671.0,4971.0,2722.0,2751.0,1499.0,1510.0,806.0,870.0,478.0,581.0
64,112,01,92406.0,100066.0,35799.0,35761.0,18777.0,18289.0,10260.0,9919.0,5736.0,5558.0,3233.0,3029.0,1757.0,1761.0,986.0,948.0,517.0,490.0
64,114,01,143911.0,142671.0,52039.0,50471.0,27234.0,25355.0,15151.0,13515.0,8779.0,7183.0,5071.0,3947.0,2914.0,2085.0,1739.0,1160.0,1005.0,652.0
64,116,01,102554.0,78771.0,41894.0,31982.0,23109.0,17802.0,13498.0,10246.0,8086.0,5826.0,4935.0,3237.0,2907.0,1856.0,1709.0,1026.0,979.0,588.0
64,118,01,88716.0,87482.0,36133.0,33304.0,20430.0,18034.0,11879.0,10568.0,6895.0,6137.0,4010.0,3459.0,2184.0,1995.0,1200.0,1138.0,690.0,559.0
64,120,01,98311.0,104494.0,39400.0,40925.0,21078.0,22683.0,12075.0,12699.0,6634.0,7156.0,3637.0,3896.0,1933.0,2017.0,991.0,1147.0,483.0,586.0
64,122,01,113667.0,112571.0,48768.0,44253.0,25560.0,22992.0,14122.0,12631.0,7954.0,6982.0,4418.0,3836.0,2429.0,2240.0,1279.0,1146.0,723.0,599.0
64,124,01,98269.0,103836.0,43844.0,42890.0,21787.0,21574.0,11360.0,10855.0,5801.0,5637.0,3254.0,3020.0,1599.0,1574.0,844.0,835.0,465.0,466.0
64,126,01,91084.0,127315.0,38852.0,56251.0,18510.0,27574.0,8798.0,13810.0,4419.0,6918.0,2192.0,3446.0,1089.0,1779.0,549.0,841.0,265.0,419.0
64,128,01,122666.0,153681.0,50078.0,59501.0,22234.0,25734.0,10632.0,11656.0,5074.0,5489.0,2493.0,2621.0,1243.0,1285.0,625.0,599.0,327.0,353.0
64,139,01,142468.0,108238.0,49785.0,40169.0,22493.0,20837.0,11347.0,11115.0,6042.0,6030.0,3181.0,3226.0,1735.0,1695.0,835.0,873.0,450.0,514.0
64,159,01,142276.0,127043.0,58778.0,52716.0,30430.0,27273.0,16127.0,14620.0,8726.0,7717.0,4645.0,4051.0,2603.0,2244.0,1352.0,1186.0,771.0,656.0
64,177,01,126167.0,96741.0,57612.0,42775.0,29705.0,21262.0,15127.0,10701.0,7942.0,5569.0,4046.0,2832.0,2151.0,1486.0,1145.0,813.0,672.0,440.0
64,186,01,110110.0,98467.0,44004.0,39283.0,21192.0,18864.0,10060.0,10027.0,4865.0,5709.0,2505.0,3267.0,1256.0,1958.0,743.0,1164.0,382.0,728.0
64,188,01,114867.0,98095.0,53513.0,43398.0,25938.0,20457.0,12507.0,10734.0,6184.0,5967.0,2992.0,3436.0,1412.0,1965.0,724.0,1245.0,339.0,651.0
64,190,01,116148.0,94976.0,57266.0,47573.0,27951.0,22593.0,13960.0,10871.0,6999.0,5370.0,3642.0,2734.0,1937.0,1412.0,1054.0,738.0,553.0,460.0
64,192,01,117125.0,139134.0,52474.0,61509.0,23019.0,28925.0,10866.0,13627.0,5272.0,6680.0,2568.0,3273.0,1307.0,1636.0,716.0,834.0,387.0,443.0
64,194,01,136164.0,140879.0,54290.0,56914.0,27433.0,30340.0,12169.0,13794.0,5151.0,5926.0,2212.0,2505.0,1084.0,1138.0,625.0,690.0,355.0,401.0
64,196,01,148869.0,148301.0,60156.0,63027.0,26575.0,29715.0,10355.0,12764.0,3633.0,4945.0,1374.0,2083.0,554.0,919.0,258.0,533.0,143.0,277.0
65,103,01,102542.0,104138.0,29885.0,32286.0,13676.0,14876.0,7837.0,8670.0,5090.0,5459.0,3461.0,3769.0,2348.0,2531.0,1675.0,1666.0,967.0,1014.0
65,105,01,81272.0,90780.0,28276.0,31440.0,15738.0,18120.0,9359.0,11188.0,5938.0,7005.0,3803.0,4517.0,2425.0,2914.0,1588.0,1879.0,1026.0,1278.0
65,107,01,71281.0,66971.0,26808.0,25100.0,15040.0,14026.0,8683.0,8404.0,5214.0,5159.0,3108.0,3276.0,1776.0,2037.0,1070.0,1228.0,610.0,780.0
65,109,01,95466.0,91253.0,34672.0,31981.0,19270.0,18417.0,11516.0,10955.0,6747.0,6592.0,3991.0,3765.0,2295.0,2315.0,1320.0,1324.0,796.0,764.0
65,111,01,77293.0,85110.0,30369.0,33604.0,15458.0,17170.0,8651.0,9555.0,4805.0,5380.0,2591.0,2899.0,1360.0,1629.0,816.0,947.0,405.0,533.0
65,113,01,100059.0,115133.0,36103.0,40387.0,19703.0,21522.0,11096.0,12160.0,6381.0,7022.0,3487.0,4003.0,1949.0,2177.0,1066.0,1289.0,554.0,644.0
65,115,01,103847.0,88538.0,39384.0,32773.0,23947.0,19061.0,14425.0,10926.0,8599.0,6493.0,4985.0,3788.0,2812.0,2231.0,1660.0,1098.0,860.0,605.0
65,117,01,92984.0,83442.0,35532.0,32386.0,20336.0,18938.0,12098.0,11426.0,6995.0,6483.0,4003.0,3831.0,2279.0,2103.0,1179.0,1135.0,577.0,609.0
65,119,01,113133.0,96320.0,43979.0,37866.0,24741.0,21761.0,14540.0,12324.0,8339.0,7175.0,4583.0,4138.0,2649.0,2216.0,1372.0,1193.0,735.0,594.0
65,121,01,103750.0,123381.0,44439.0,48514.0,23497.0,25146.0,12714.0,14161.0,7221.0,7487.0,3918.0,4144.0,2031.0,2174.0,1041.0,1195.0,549.0,603.0
65,123,01,99276.0,115367.0,41101.0,43914.0,21549.0,23868.0,11728.0,13107.0,6633.0,7411.0,3806.0,4240.0,2134.0,2326.0,1144.0,1332.0,612.0,636.0
65,125,01,102437.0,112820.0,48405.0,50158.0,21183.0,21821.0,11831.0,12198.0,7431.0,7558.0,4427.0,4547.0,1975.0,2106.0,807.0,792.0,337.0,367.0
65,127,01,122624.0,158285.0,53869.0,63974.0,24771.0,28730.0,11779.0,13454.0,5677.0,6341.0,2876.0,3019.0,1401.0,1532.0,679.0,764.0,346.0,348.0
65,139,01,134754.0,104197.0,46375.0,36020.0,23972.0,20810.0,13314.0,12011.0,7644.0,7195.0,4526.0,3958.0,2492.0,2294.0,1444.0,1319.0,750.0,709.0
65,141,01,116157.0,153739.0,47253.0,69236.0,22185.0,33424.0,11198.0,17056.0,5838.0,8789.0,3112.0,4531.0,1719.0,2439.0,918.0,1320.0,579.0,784.0
65,160,01,137360.0,126705.0,60109.0,55270.0,29622.0,27952.0,15440.0,14505.0,8146.0,7585.0,4405.0,4013.0,2322.0,2158.0,1228.0,1189.0,728.0,585.0
65,175,01,136586.0,121183.0,55467.0,44938.0,29766.0,25470.0,16174.0,14755.0,8691.0,8658.0,4773.0,4930.0,2538.0,2958.0,1302.0,1641.0,735.0,956.0
65,177,01,94920.0,79548.0,44923.0,35880.0,21432.0,16702.0,10525.0,8037.0,5235.0,4014.0,2780.0,2056.0,1438.0,1058.0,848.0,561.0,453.0,296.0
65,180,01,151162.0,112341.0,68301.0,47404.0,31442.0,20423.0,13229.0,8864.0,5586.0,4111.0,2457.0,2066.0,1169.0,1058.0,681.0,615.0,400.0,396.0
65,188,01,114521.0,86365.0,53608.0,41073.0,25977.0,19917.0,13433.0,10217.0,6866.0,5272.0,3695.0,2885.0,1953.0,1378.0,976.0,771.0,529.0,446.0
65,190,01,105050.0,103473.0,47336.0,46454.0,22408.0,21125.0,10623.0,10752.0,5084.0,5891.0,2458.0,3182.0,1126.0,1668.0,596.0,899.0,307.0,580.0
65,192,01,103847.0,101889.0,44408.0,43561.0,18489.0,19704.0,8087.0,9328.0,3520.0,4533.0,1689.0,2378.0,828.0,1332.0,388.0,709.0,230.0,372.0
65,194,01,111365.0,135510.0,46829.0,59019.0,20304.0,27374.0,9202.0,13129.0,4490.0,6141.0,2273.0,3054.0,1131.0,1576.0,574.0,822.0,318.0,399.0
