xco,yco,ensemble,tha1980,tha2020,tha2080
97,126,01,23.920647653825586,,31.350984655698408
97,128,01,23.278222599567997,,30.04869178735126
97,130,01,22.975519192993488,,29.426404695900942
97,132,01,23.31744151024913,,30.7235887980949
97,134,01,23.291498273535854,,29.764046340566455
97,136,01,24.005685043388745,,30.711837811163857
97,138,01,24.16263877083228,,30.304337293456182
97,140,01,23.086568352219118,,30.195784662789613
97,142,01,23.393721849869888,,30.16233570889519
97,144,01,23.949494726471215,,30.478587917122216
97,146,01,24.5183714082416,,30.66181249641663
97,148,01,22.96021450665228,,28.889935977349133
97,150,01,23.026920234211506,,29.63602992859326
97,152,01,23.687611753296462,,30.564314505904125
97,154,01,21.077176465584312,,28.253294589760973
97,156,01,22.1298171866895,,28.208285140961195
97,158,01,21.83999570628425,,28.94571361333158
97,160,01,22.73537995588752,,29.645684614801983
97,162,01,22.239232013510716,,29.474507540299257
97,164,01,20.397034823037373,,26.963079362619926
97,166,01,21.40122158369976,,27.863928473897772
97,168,01,24.172165948524835,,30.889546801563505
97,170,01,22.33934418580433,,29.13342026759766
97,172,01,22.55539685165504,,29.31082363164456
97,174,01,22.795819000358367,,28.451911278662756
97,176,01,21.433107091634096,,26.958947431343958
97,178,01,22.786010039888406,,27.904670723071245
97,182,01,21.396163590992305,,26.942138892634002
97,184,01,22.64967642315896,,27.83335045193213
97,187,01,22.453366314937956,,27.285069450550296
97,189,01,22.667125097448988,,27.48022537877276
97,191,01,22.11269727726861,,27.254337920622156
97,193,01,22.753438239837777,,28.11124615878188
97,195,01,22.23094702503358,,28.04360258866233
97,197,01,22.414396202585927,,28.78372873914733
97,199,01,23.070542776944432,,27.911384141855276
97,201,01,21.232935981667072,,25.244886999340334
98,20,01,21.71193919022278,,26.050938912023575
98,22,01,25.198718608856993,,33.86235298055197
98,24,01,24.74790194036824,,33.40928477424946
98,26,01,25.990412527060613,,35.298394089636645
98,28,01,25.59507376137792,,34.21143355457167
98,30,01,25.454335861860113,,33.774277225793384
98,32,01,24.622716285076947,,32.794873400528445
98,34,01,23.55492242587505,,32.41851372820915
98,36,01,23.634867825420546,,31.74705147617447
98,43,01,25.29149676652506,,34.254143139085095
98,45,01,25.761164036316305,,34.22995671324943
98,47,01,23.96469604591113,,32.48313363109329
98,49,01,25.91438546561539,,34.024536371685336
98,51,01,23.336334514505673,,31.21154939501509
98,53,01,24.480131351861043,,31.995016806494505
98,55,01,23.458983063218145,,31.478090331779654
98,57,01,24.058610369378332,,31.977532269389755
98,59,01,23.180889546940605,,31.35511189805652
98,61,01,23.440150568814506,,30.702303137214486
98,63,01,23.60361902623311,,31.69997575196006
98,65,01,23.968467651828018,,30.966706910668567
98,67,01,24.203742519356545,,32.5349137329998
98,69,01,24.49072208784402,,31.91068629393682
98,71,01,24.975030676677974,,32.29169187510831
98,73,01,24.217597009793707,,31.589873628094445
98,75,01,24.098559484046813,,31.394169281527514
98,77,01,23.379282559509505,,30.26508396159431
98,79,01,23.816607822899933,,31.281088505604405
98,81,01,24.480283324855087,,31.481446922080924
98,83,01,22.677350706730625,,28.460156314014053
98,119,01,23.483871858331064,,30.68980235723461
98,121,01,24.155100115418506,,31.79875398140444
98,123,01,24.401234992996173,,31.860475191212583
98,125,01,23.92124184223906,,31.3826994031431
98,127,01,24.023831677849817,,31.285157539107296
98,129,01,23.573112281719528,,30.870440216937276
98,131,01,23.2511737513254,,30.136807314477576
98,133,01,23.211359340980078,,30.26879097607011
98,135,01,23.33213228563993,,30.753540139070957
98,137,01,23.756767643378257,,30.334929231853224
98,139,01,23.333674144967,,28.813795559156922
98,141,01,22.82498538082843,,28.429311880563287
98,143,01,23.588907976539474,,29.808058884003234
98,145,01,24.362056473247304,,30.336153805303855
98,147,01,23.26226839681615,,29.722212206205853
98,149,01,22.786393926004383,,29.79415183129431
98,151,01,23.95725169695085,,30.975592439941284
98,153,01,21.885584329687713,,29.41609228896433
98,155,01,22.02472159555736,,29.122869779211996
98,157,01,22.95464747034402,,29.592783435401344
98,159,01,22.852189524981103,,29.500759660848754
98,161,01,23.243729818618807,,29.78409162498362
98,163,01,20.256173947119013,,26.892990511598043
98,165,01,21.332536611066132,,27.646207562745055
98,167,01,21.291736312342497,,27.89708211305199
98,169,01,24.659574105380706,,31.150161354508782
98,171,01,23.168268484255837,,29.06101493715431
98,173,01,22.18167447026078,,29.165370036402305
98,175,01,22.48198685228021,,29.478818842299887
98,177,01,22.984864224540335,,28.395937239713124
98,179,01,23.144859500555906,,28.57606056613088
98,184,01,21.710865455411877,,27.13553561189283
98,189,01,21.69949365218683,,26.53583531870716
98,191,01,21.96125704969026,,27.733689506560435
98,193,01,22.99117236021463,,28.777431275356655
98,195,01,23.088420251509245,,28.875765851508145
98,197,01,23.109014434615965,,28.158615135475735
98,199,01,23.93312935833738,,28.58103222131674
98,201,01,21.71193919022278,,26.050938912023575
99,21,01,24.063158970174804,,30.902836927940122
99,23,01,24.016265878021276,,31.690560342615544
99,25,01,25.814113919013547,,34.67603228127553
99,27,01,25.938654855397978,,34.84898674229402
99,29,01,26.32914435191049,,35.62893934731745
99,31,01,25.60961214723261,,34.24616324453598
99,33,01,25.021287020065113,,34.20382766550083
99,35,01,24.390233256440755,,32.108906843733365
99,37,01,24.05837048977696,,31.848472062805012
99,42,01,24.524915912094258,,32.36429489772487
99,44,01,26.12407177773959,,34.65944576536932
99,46,01,24.628292197960505,,32.26887093098407
99,48,01,23.34590313675077,,30.50073897179098
99,50,01,24.620988800502207,,32.86066619294514
99,52,01,24.262301723742954,,32.61713327426329
99,54,01,24.464135588796008,,33.258012662027404
99,56,01,23.111164532322267,,31.449935125488985
99,58,01,24.845466805517702,,32.30843481739405
99,60,01,23.92027853606677,,31.942035036275534
99,62,01,23.667254344247976,,31.40076375712523
99,64,01,24.095882392291855,,32.031957884130065
99,66,01,24.213148466789125,,31.65794199814302
99,68,01,24.52267585420536,,32.140657957106235
99,70,01,23.667417406971527,,31.885052614718855
99,72,01,23.053285760768077,,30.113814758071403
99,74,01,23.964390374430938,,31.28940017448647
99,76,01,23.738723020908,,30.704890525986464
99,78,01,23.864333295121618,,30.87182310343079
99,80,01,23.958425132402432,,30.684928028674676
99,119,01,23.07298528155713,,29.94121452433843
99,121,01,24.632547323741306,,31.56157823047749
99,123,01,24.957595154608317,,32.30053786388497
99,125,01,24.409793205143046,,31.242324336752336
99,127,01,22.95352607462052,,30.17583629939212
99,129,01,22.56147365385668,,29.460454876923894
99,131,01,23.122110587383773,,29.727668982033475
99,133,01,23.521624333995273,,30.841490302711815
99,135,01,23.27362228880669,,30.961178119775553
99,137,01,23.680374766871164,,30.102012142767332
99,139,01,22.704141058395134,,29.895739107365696
99,141,01,23.245325436687637,,29.392253810096953
99,143,01,23.931599540914036,,29.572772909252016
99,145,01,23.939536199777308,,30.330914771340012
99,147,01,23.201390515010637,,30.153864774784555
99,149,01,22.78451993877318,,28.2563608707533
99,151,01,24.123651685811858,,31.418521723910196
99,153,01,22.896893290783755,,29.837824219018124
99,155,01,22.73033993684514,,30.478424437932727
99,157,01,22.11274346017424,,28.83248562140645
99,159,01,23.679247894716543,,30.711807820862045
99,161,01,22.49759850530028,,29.27349316681726
99,163,01,20.406718222316098,,27.329275617557975
99,165,01,21.178061950034053,,28.35851067555268
99,167,01,19.53505116579575,,25.17969329218743
99,169,01,23.604832431667703,,29.726275051651633
99,171,01,25.110832343664104,,31.62709159307099
99,173,01,23.415275752102758,,30.038625268523298
99,175,01,23.290700225598933,,29.51977655553775
99,177,01,23.18333531110972,,29.085507686875538
99,179,01,23.300664184600805,,29.00177657776766
99,185,01,20.616143536711995,,25.788831213478947
99,190,01,20.84982303781372,,26.305197005452033
99,192,01,22.17360157756913,,27.704060686385844
99,194,01,21.53174001484917,,27.24866729513939
99,196,01,22.385090120367142,,28.228402862634027
99,198,01,22.435803404028338,,28.013157386970267
99,200,01,21.516647062416343,,26.25666460432205
100,23,01,24.08810263605343,,31.68913634343466
100,25,01,25.60192805309201,,34.46968653720639
100,27,01,26.02506261304168,,35.70510174596954
100,29,01,25.85906300853953,,35.08231355329236
100,31,01,25.192232871612934,,34.4630486210627
100,33,01,24.70211774209245,,33.11150193350682
100,35,01,24.39829358474045,,32.01337006328326
100,37,01,24.29176617894918,,31.7012745631519
100,42,01,25.888128487969873,,34.503377844025025
100,44,01,26.594883740010076,,35.62629221100609
100,46,01,25.22393521497095,,33.732459989363896
100,48,01,24.996884431147414,,33.391865163342096
100,50,01,24.30046663319509,,32.0335652259058
100,52,01,23.88927038132985,,31.845143696475205
100,54,01,24.522854733809787,,33.294655531890434
100,56,01,24.39027658298724,,32.92093010828528
100,58,01,25.348898012052086,,32.93579333174629
100,60,01,24.941199240447645,,32.454308245968214
100,62,01,24.75705030744052,,32.91881866826452
100,64,01,24.86574257961607,,32.85949382292199
100,66,01,25.133654566525475,,32.20586752620067
100,68,01,23.685479322241257,,31.302751586890185
100,70,01,24.312471804092574,,31.57286420985491
100,72,01,23.469699432535204,,31.214147512811987
100,74,01,23.4643970335675,,30.49269413492225
100,76,01,24.137225924993604,,31.121310574428747
100,78,01,24.16310606322305,,30.863237982220834
100,80,01,23.569585494582167,,30.231700765606053
100,82,01,24.360553902391505,,31.303625505149306
100,109,01,22.855741933049895,,30.19799453278661
100,111,01,23.043236460954642,,29.71450829746595
100,113,01,23.246956861926897,,29.861881794869277
100,120,01,23.20147133428693,,30.95713828153376
100,122,01,25.090717200144105,,31.830010397030193
100,124,01,24.48820451349582,,32.32034219252377
100,126,01,23.168237552044893,,30.764768024074044
100,128,01,22.11255162915972,,29.08507497405419
100,130,01,23.14818540346658,,30.014319508532065
100,132,01,23.054593833074676,,29.48619270617305
100,134,01,23.195060949188928,,29.976436065002254
100,136,01,23.912580752255863,,31.16540606015606
100,138,01,23.601934077009957,,30.15711045263606
100,140,01,23.370978802870628,,28.596038270151837
100,142,01,23.03529034723465,,29.29519125088656
100,144,01,24.058767674345944,,29.66960166489099
100,146,01,23.69790796408828,,29.815086980475435
100,148,01,22.30389984645112,,29.075364013818458
100,150,01,23.44550004654122,,29.98855793436945
100,152,01,23.762645963513435,,31.197542259922322
100,154,01,22.516559627505902,,29.809144473190415
100,156,01,22.73440443125271,,29.711874316377582
100,158,01,23.881890128867983,,31.210652356159844
100,160,01,22.235207309138897,,29.10256140874747
100,162,01,20.217229569837112,,26.488031103180315
100,164,01,20.840511009600934,,27.687501200919304
100,166,01,20.628922484959485,,25.898617790152255
100,168,01,19.3806518060854,,25.63304076631593
100,170,01,22.80994686372633,,29.350439942992242
100,172,01,24.0550392228888,,30.607754439514718
100,174,01,23.7148931382815,,30.21978159069063
100,176,01,23.37584779734009,,29.08009850090302
100,178,01,23.625416339328545,,29.18094946629368
100,180,01,22.969359116086377,,27.635687529452518
100,191,01,21.54548917650375,,27.08400831417427
100,193,01,21.399665758407,,26.70634071152492
100,195,01,21.947928934312326,,27.82143062339402
100,197,01,21.865678303532132,,26.66722466748804
100,199,01,22.65177866566724,,27.15030453175166
100,201,01,22.044931528199104,,26.416268233457007
101,25,01,24.791674312048684,,33.58624108807412
101,27,01,26.129806301586786,,34.96142041130392
101,29,01,25.917700086438305,,34.846760691255135
101,31,01,25.1674226448197,,34.2656604713802
101,33,01,24.655897271218397,,33.7362617546121
101,35,01,24.380467413677582,,33.06581922187081
101,41,01,25.57456914201387,,34.011784202078616
101,43,01,26.697984750073765,,36.02931753600519
101,45,01,26.020276457367803,,35.18854352621227
101,47,01,25.33172284955433,,33.43082212167799
101,49,01,25.443360265149575,,33.8744132607638
101,51,01,23.203673657147284,,31.537933765106175
101,53,01,25.690903196808964,,32.69497468517658
101,55,01,24.436875117504986,,33.12906644885145
101,57,01,24.642714444111675,,32.668521690012284
101,59,01,25.768333902002237,,34.0611203589849
101,61,01,24.960483421764906,,32.91077858507449
101,63,01,23.93268400445273,,31.91539408440485
101,65,01,25.14453963549062,,33.09024032780763
101,67,01,24.308941148072932,,31.52336809363901
101,69,01,24.326111784495055,,32.16184584227448
101,71,01,24.161540187128065,,31.06220742211852
101,73,01,23.399477550269644,,30.70406822096388
101,75,01,24.708405021407522,,32.04055973470997
101,77,01,24.388398907802124,,31.78856081390498
101,79,01,23.859047089644893,,31.444661876668
101,81,01,25.160984369143446,,31.310155735560535
101,83,01,25.12204711137239,,31.647810696566406
101,108,01,23.273111341991047,,29.697259822631608
101,110,01,23.394918227716104,,30.347909960972025
101,112,01,23.021790175890324,,29.51300113596015
101,114,01,23.359290377420184,,29.777939433542954
101,121,01,24.10334208148353,,31.172301638066997
101,123,01,24.605007153473966,,31.481326999178815
101,125,01,24.366557370680365,,31.590107768607904
101,127,01,23.224256805855262,,30.219485429149387
101,129,01,22.999098584404827,,30.02591163208007
101,131,01,22.64684646709317,,29.67910274864548
101,133,01,21.956131447289774,,28.700190688362685
101,135,01,23.750197083835957,,31.1468445753776
101,137,01,23.363600272777433,,29.54066922749675
101,139,01,23.216617515864968,,29.08347995018798
101,141,01,23.869742777889964,,29.34178413837476
101,143,01,23.017595456237892,,28.766046740385384
101,145,01,23.618838191117774,,30.306219423840258
101,147,01,23.347680390927316,,29.594987096308135
101,149,01,21.925733887184997,,28.419334035245146
101,151,01,24.280508313467244,,30.46321538291773
101,153,01,23.459145930747344,,30.459054391999278
101,155,01,23.094853828050248,,29.79415611721122
101,157,01,23.00748695657375,,29.42375751434107
101,159,01,22.31680417827779,,29.584456782104986
101,161,01,22.102750992010417,,28.865562897751666
101,163,01,19.759492499222333,,26.477551460832185
101,165,01,21.29117433819237,,28.54496834934379
101,167,01,20.028604541180584,,25.926707587581692
101,169,01,20.749898645762457,,26.873461301454597
101,171,01,23.957557627895838,,30.50433088356762
101,173,01,23.7059794444366,,29.88794571072634
101,175,01,23.040331499398967,,29.340288388504867
101,177,01,23.613756442106347,,29.32156016445304
101,179,01,24.67590249188335,,30.402577969268144
101,191,01,20.725286663826562,,26.32774999492383
101,193,01,21.49851460465228,,26.81248268572241
101,195,01,21.941232222202736,,27.481366931746216
101,197,01,21.717893976179184,,26.65599397531953
101,199,01,22.274782074999106,,27.40778031255678
101,201,01,21.467686570590192,,26.23788091278317
102,25,01,24.365114996323623,,32.848629860592226
102,27,01,25.881647207206758,,35.015956742383715
102,29,01,25.63618181328855,,35.150294703141775
102,31,01,25.484073670747318,,34.34684962335541
102,33,01,25.538572582049177,,33.7097417984836
102,35,01,24.513279644739907,,32.331996523257345
102,41,01,25.963209328481348,,34.915783050607814
102,43,01,27.035180742864984,,36.25623448736429
102,45,01,26.382335304141687,,35.43294368386345
102,47,01,26.025015338872244,,34.13194720361739
102,49,01,24.567171771697964,,33.01221933349928
102,51,01,23.637867981881275,,32.005365540574246
102,53,01,25.915724662996297,,34.86292679258187
102,55,01,24.24315836559111,,33.14492447579192
102,57,01,25.314720575847634,,33.01986064714835
102,59,01,25.603966450752523,,33.58163324100354
102,61,01,25.375390241573736,,33.43475886975427
102,63,01,24.265057679215257,,32.33527562003428
102,65,01,25.886328377332102,,33.252450398138606
102,67,01,25.53556438784816,,33.17749199528562
102,69,01,25.74715213521172,,33.29938211239557
102,71,01,24.156059843149546,,32.19598683838215
102,73,01,24.027167219810693,,31.17880297511915
